Name,Latitude,Longitude,Votes,Rating,Type,City
Dill & Parsley,40.7517080181873,-73.9794427706933,16.0,4.0,mediterranean,ny
Mangal Kebab,40.7428106,-73.918186,280.0,4.0,mediterranean,ny
Nanoosh,40.77586,-73.98165,417.0,3.5,mediterranean,ny
Shawarmania,40.7749304,-73.9119036,233.0,4.0,mediterranean,ny
Sammy's Halal,40.72686,-73.98609,14.0,4.0,mediterranean,ny
Pita Hot,40.7686506,-73.9248121,279.0,4.0,mediterranean,ny
Gazala Place,40.76265,-73.98978,370.0,3.5,mediterranean,ny
Anemos Estiatorio,40.7559948562588,-73.9193926972807,15.0,4.5,mediterranean,ny
Nanoosh,40.73425,-73.99233,253.0,3.5,mediterranean,ny
Pera Soho,40.7238251309896,-74.0032896944427,508.0,3.5,mediterranean,ny
Seven Seeds,40.72161,-73.95884,2.0,3.5,mediterranean,ny
Telio,40.7924,-73.97376,139.0,3.5,mediterranean,ny
Mr Falafel,40.670295715332,-73.9790954589844,190.0,4.0,mediterranean,ny
Amaranth Restaurant,40.765811920166,-73.9702758789062,88.0,3.0,mediterranean,ny
Open Kitchen,40.709234,-74.006897,104.0,3.5,mediterranean,ny
Sous Vide Kitchen - A Virtual Food Hall,40.73995,-73.98538,30.0,3.5,mediterranean,ny
The Dish,40.74373,-74.0,214.0,3.5,mediterranean,ny
la tabun,40.62255,-73.96441,13.0,4.0,mediterranean,ny
Viand,40.7856907,-73.972613,86.0,4.0,mediterranean,ny
NY Gyro Xpress,40.74194,-74.0007,114.0,4.0,mediterranean,ny
Casa Barilla,40.7608455063764,-73.9793730976227,278.0,3.0,mediterranean,ny
Grill 212,40.78402,-73.97887,163.0,4.0,mediterranean,ny
Social Drink and Food,40.75912,-73.9956,46.0,4.0,mediterranean,ny
Mama Ganoush,40.73564,-73.99409,5.0,4.0,mediterranean,ny
Gyrohouse NYC,40.7088103,-74.0108584,36.0,4.0,mediterranean,ny
House of Gyro & Shawarma,40.7029817917887,-73.8951639856217,46.0,4.0,mediterranean,ny
Bosna Express,40.7047891351813,-73.9024043465156,61.0,4.0,mediterranean,ny
Oasis Falafel,40.728935,-73.950164,71.0,4.0,mediterranean,ny
Dill & Parsley,40.706162,-74.006831,4.0,3.5,mediterranean,ny
Horus Café on A,40.727917,-73.982006,338.0,3.0,mediterranean,ny
CAVA,40.716799944155,-74.0355072729312,141.0,4.0,mediterranean,ny
CAVA,40.7528718388986,-73.9876741598475,52.0,3.5,mediterranean,ny
Seven Hills Mediterranean Grill,40.7780303955078,-73.9809875488281,216.0,3.5,mediterranean,ny
Yemen Cuisine,40.634918,-74.020725,77.0,4.0,mediterranean,ny
The Salty Snapper,40.73205,-74.00215,3.0,5.0,mediterranean,ny
Egypt Royal Cuisine,40.7615637189449,-73.9165577,69.0,3.5,mediterranean,ny
Momo's Mediterranean Grill,40.679426,-73.863661,33.0,4.0,mediterranean,ny
Natureworks,40.745068,-73.981859,247.0,4.0,mediterranean,ny
Bite,40.74189,-73.99305,303.0,4.0,mediterranean,ny
Hummus Inc,40.69121,-73.98331,5.0,4.5,mediterranean,ny
Open Kitchen,40.746926,-73.982776,131.0,3.5,mediterranean,ny
