Name,Latitude,Longitude,Votes,Rating,Type
L'ADRESSE,40.75403,-73.98539,550,4.0,american
Little Rascal,40.7208633,-73.9950497,218,4.0,american
Voula,40.73235,-74.00222,93,4.5,american
Divya's Kitchen,40.72378,-73.98849,337,4.5,american
Reunion,40.7171,-73.95164,402,4.0,american
Cho Dang Gol Korean Restaurant,40.7502365112305,-73.986198425293,1046,4.0,american
Whitman's,40.727942,-73.984469,622,4.0,american
Yakitori Taisho,40.729535,-73.9892642,1569,3.5,american
Good Thanks NYC,40.71972,-73.98952,126,4.5,american
Kahlo,40.75218,-74.0026,84,4.5,american
Miznon,40.742575,-74.006206,307,4.0,american
Harding's,40.7393229,-73.9887163,354,4.0,american
Lobster House All You Can Eat Seafood,40.73122,-73.8637,458,3.5,american
Tiger Box,40.6963379,-73.972758,53,4.5,american
Okinii,40.72894,-73.99911,295,4.0,american
Dotory,40.7077639892315,-73.9556983116741,167,4.0,american
Coco J'adore,40.7396062,-74.005997,108,4.0,american
San Blas,40.69452,-73.99371,22,4.5,american
Mulberry & Vine,40.7150751,-74.0101342,309,4.0,american
Don Angie,40.73778,-74.00197,278,4.5,american
Lamia's Fish Market,40.722979,-73.9825102,123,4.0,american
Humble Fish,40.71996,-74.00354,171,4.0,american
Izakaya NoMad,40.74409,-73.98945,654,4.0,american
Pho Vietnam,40.717587,-73.9944029,461,4.0,american
SUGARFISH by sushi nozawa,40.73901,-73.98882,771,4.0,american
The Meatball Shop,40.7459138,-74.0015369,857,4.0,american
Felice,40.70789,-74.00712,345,4.0,american
Windrose,40.72933,-74.00392,80,4.5,american
Sarabeth's,40.7651603703266,-73.9755199656067,1790,3.5,american
Tara Rose,40.74176,-73.98123,89,4.5,american
Foragers Table,40.744541,-73.9990926,533,4.0,american
Shake Shack,40.7030151,-73.9939538,343,4.0,american
Miramar,40.70814,-74.01779,184,3.5,american
Pier A Harbor House,40.704364,-74.018051,639,3.0,american
Peri Peri Grill House,40.68474,-73.92916,136,4.5,american
Brooklyn Cider House,40.70516,-73.9272699,203,4.0,american
Bateaux New York,40.7474032689075,-74.009646177292,299,4.0,american
The Levee,40.7163303847776,-73.9617204666138,400,4.0,american
Emmy Squared - Brooklyn,40.712168,-73.955707,592,4.0,american
Faro,40.707407,-73.922839,271,4.0,american
Two Hands,40.71782,-74.00547,299,3.5,american
Socarrat Paella Bar - Chelsea,40.7427204,-73.9995147,1123,4.0,american
Café Henri,40.742559,-73.953697,676,4.0,american
Cooper's Craft & Kitchen,40.72704,-73.9892,430,4.0,american
Chavela's,40.67347,-73.95711,1037,4.0,american
Cafe Argentino,40.711199,-73.95137,226,4.0,american
Gallaghers Steakhouse,40.762876,-73.983837,1131,4.0,american
The Drunken Munkey - West Village,40.73136,-74.00253,155,4.5,american
Bricolage,40.67792,-73.97975,459,4.0,american
Fornino,40.6928735340776,-74.0016932280972,218,4.0,american
Mom's Kitchen & Bar,40.76247,-73.9901,626,4.0,american
Taco Mahal,40.732337,-74.003303,528,4.5,american
Bessou,40.725502,-73.992675,234,4.0,american
Blue Hill,40.7320640251595,-73.9996931018524,992,4.5,american
Atoboy,40.74364,-73.98456,335,4.5,american
El Camion,40.7291,-73.98105,678,4.0,american
Elder Greene,40.730721,-73.957521,42,4.0,american
Bar B,40.7395804,-73.999118,172,4.5,american
Oxalis,40.673109,-73.9626279,88,4.5,american
Zooba,40.7212932028146,-73.997309692204,44,4.5,american
